,planting_id,unit_id,interval_start,interval_duration_sec,shelf,row,col,plant_age_sec,leaf_area,weight,last_co2,last_do,last_ec,last_orp,last_ph,last_hum,last_air_temp,sum_temp,sum_par,start,plant_eui,description
56644,6551,10,2019-07-01 19:00:00+00:00,900,1,1,5,530133,113.649,,1099.0,8.89,779.5,330.8,5.867,56.1,30.6,15988015.5,106776425.01,2019-06-25 15:44:27+00:00,,
56645,6552,10,2019-07-01 19:00:00+00:00,900,1,1,6,530133,101.88,,1099.0,8.89,779.5,330.8,5.867,56.1,30.6,15988015.5,106776425.01,2019-06-25 15:44:27+00:00,,
56646,6553,10,2019-07-01 19:00:00+00:00,900,1,2,1,530133,98.0164,,1099.0,8.89,779.5,330.8,5.867,56.1,30.6,15988015.5,106776425.01,2019-06-25 15:44:27+00:00,,
56647,6554,10,2019-07-01 19:00:00+00:00,900,1,2,2,530132,71.4902,,1099.0,8.89,779.5,330.8,5.867,56.1,30.6,15988015.5,106776425.01,2019-06-25 15:44:28+00:00,,
56648,6555,10,2019-07-01 19:00:00+00:00,900,1,2,3,530132,84.9501,,1099.0,8.89,779.5,330.8,5.867,56.1,30.6,15988015.5,106776425.01,2019-06-25 15:44:28+00:00,,
56649,6556,10,2019-07-01 19:00:00+00:00,900,1,2,4,530132,112.722,,1099.0,8.89,779.5,330.8,5.867,56.1,30.6,15988015.5,106776425.01,2019-06-25 15:44:28+00:00,,
56650,6557,10,2019-07-01 19:00:00+00:00,900,1,2,5,530132,102.961,,1099.0,8.89,779.5,330.8,5.867,56.1,30.6,15988015.5,106776425.01,2019-06-25 15:44:28+00:00,,
56651,6558,10,2019-07-01 19:00:00+00:00,900,1,2,6,530132,70.4859,,1099.0,8.89,779.5,330.8,5.867,56.1,30.6,15988015.5,106776425.01,2019-06-25 15:44:28+00:00,,
56652,6559,10,2019-07-01 19:00:00+00:00,900,1,3,1,530131,98.5778,,1099.0,8.89,779.5,330.8,5.867,56.1,30.6,15988015.5,106776425.01,2019-06-25 15:44:29+00:00,,
56653,6560,10,2019-07-01 19:00:00+00:00,900,1,3,2,530131,80.385,,1099.0,8.89,779.5,330.8,5.867,56.1,30.6,15988015.5,106776425.01,2019-06-25 15:44:29+00:00,,
56654,6561,10,2019-07-01 19:00:00+00:00,900,1,3,3,530131,94.403,,1099.0,8.89,779.5,330.8,5.867,56.1,30.6,15988015.5,106776425.01,2019-06-25 15:44:29+00:00,,
56655,6562,10,2019-07-01 19:00:00+00:00,900,1,3,4,530131,131.189,,1099.0,8.89,779.5,330.8,5.867,56.1,30.6,15988015.5,106776425.01,2019-06-25 15:44:29+00:00,,
56656,6563,10,2019-07-01 19:00:00+00:00,900,1,3,5,530131,77.4555,,1099.0,8.89,779.5,330.8,5.867,56.1,30.6,15988015.5,106776425.01,2019-06-25 15:44:29+00:00,,
56657,6564,10,2019-07-01 19:00:00+00:00,900,1,3,6,530131,74.5046,,1099.0,8.89,779.5,330.8,5.867,56.1,30.6,15988015.5,106776425.01,2019-06-25 15:44:29+00:00,,
56658,6565,10,2019-07-01 19:00:00+00:00,900,1,4,1,530130,108.079,,1099.0,8.89,779.5,330.8,5.867,56.1,30.6,15988015.5,106776425.01,2019-06-25 15:44:30+00:00,,
56659,6566,10,2019-07-01 19:00:00+00:00,900,1,4,2,530130,102.172,,1099.0,8.89,779.5,330.8,5.867,56.1,30.6,15988015.5,106776425.01,2019-06-25 15:44:30+00:00,,
56660,6567,10,2019-07-01 19:00:00+00:00,900,1,4,3,530130,108.453,,1099.0,8.89,779.5,330.8,5.867,56.1,30.6,15988015.5,106776425.01,2019-06-25 15:44:30+00:00,,
56661,6568,10,2019-07-01 19:00:00+00:00,900,1,4,4,530130,131.948,,1099.0,8.89,779.5,330.8,5.867,56.1,30.6,15988015.5,106776425.01,2019-06-25 15:44:30+00:00,,
56662,6569,10,2019-07-01 19:00:00+00:00,900,1,4,5,530130,108.747,,1099.0,8.89,779.5,330.8,5.867,56.1,30.6,15988015.5,106776425.01,2019-06-25 15:44:30+00:00,,
56663,6570,10,2019-07-01 19:00:00+00:00,900,1,4,6,530130,95.7912,,1099.0,8.89,779.5,330.8,5.867,56.1,30.6,15988015.5,106776425.01,2019-06-25 15:44:30+00:00,,
56664,6571,10,2019-07-01 19:00:00+00:00,900,2,1,1,530129,74.4078,,1099.0,8.89,779.5,330.8,5.867,58.9,30.2,15767491.4,104053482.66,2019-06-25 15:44:31+00:00,,
56665,6572,10,2019-07-01 19:00:00+00:00,900,2,1,2,530129,61.574,,1099.0,8.89,779.5,330.8,5.867,58.9,30.2,15767491.4,104053482.66,2019-06-25 15:44:31+00:00,,
56666,6573,10,2019-07-01 19:00:00+00:00,900,2,1,3,530129,28.6309,,1099.0,8.89,779.5,330.8,5.867,58.9,30.2,15767491.4,104053482.66,2019-06-25 15:44:31+00:00,,
56667,6574,10,2019-07-01 19:00:00+00:00,900,2,1,4,530129,52.8995,,1099.0,8.89,779.5,330.8,5.867,58.9,30.2,15767491.4,104053482.66,2019-06-25 15:44:31+00:00,,
56668,6575,10,2019-07-01 19:00:00+00:00,900,2,1,5,530129,24.1562,,1099.0,8.89,779.5,330.8,5.867,58.9,30.2,15767491.4,104053482.66,2019-06-25 15:44:31+00:00,,
56669,6576,10,2019-07-01 19:00:00+00:00,900,2,1,6,530128,33.6676,,1099.0,8.89,779.5,330.8,5.867,58.9,30.2,15767491.4,104053482.66,2019-06-25 15:44:32+00:00,,
56670,6577,10,2019-07-01 19:00:00+00:00,900,2,2,1,530128,68.7497,,1099.0,8.89,779.5,330.8,5.867,58.9,30.2,15767491.4,104053482.66,2019-06-25 15:44:32+00:00,,
56671,6578,10,2019-07-01 19:00:00+00:00,900,2,2,2,530128,40.2625,,1099.0,8.89,779.5,330.8,5.867,58.9,30.2,15767491.4,104053482.66,2019-06-25 15:44:32+00:00,,
56672,6579,10,2019-07-01 19:00:00+00:00,900,2,2,3,530128,28.5716,,1099.0,8.89,779.5,330.8,5.867,58.9,30.2,15767491.4,104053482.66,2019-06-25 15:44:32+00:00,,
56673,6580,10,2019-07-01 19:00:00+00:00,900,2,2,4,530128,36.5497,,1099.0,8.89,779.5,330.8,5.867,58.9,30.2,15767491.4,104053482.66,2019-06-25 15:44:32+00:00,,
56674,6581,10,2019-07-01 19:00:00+00:00,900,2,2,5,530127,32.6184,,1099.0,8.89,779.5,330.8,5.867,58.9,30.2,15767491.4,104053482.66,2019-06-25 15:44:33+00:00,,
56675,6582,10,2019-07-01 19:00:00+00:00,900,2,2,6,530127,36.353,,1099.0,8.89,779.5,330.8,5.867,58.9,30.2,15767491.4,104053482.66,2019-06-25 15:44:33+00:00,,
56676,6583,10,2019-07-01 19:00:00+00:00,900,2,3,1,530127,69.3524,,1099.0,8.89,779.5,330.8,5.867,58.9,30.2,15767491.4,104053482.66,2019-06-25 15:44:33+00:00,,
56677,6584,10,2019-07-01 19:00:00+00:00,900,2,3,2,530127,51.2477,,1099.0,8.89,779.5,330.8,5.867,58.9,30.2,15767491.4,104053482.66,2019-06-25 15:44:33+00:00,,
56678,6585,10,2019-07-01 19:00:00+00:00,900,2,3,3,530127,29.9923,,1099.0,8.89,779.5,330.8,5.867,58.9,30.2,15767491.4,104053482.66,2019-06-25 15:44:33+00:00,,
56679,6586,10,2019-07-01 19:00:00+00:00,900,2,3,4,530127,42.2234,,1099.0,8.89,779.5,330.8,5.867,58.9,30.2,15767491.4,104053482.66,2019-06-25 15:44:33+00:00,,
56680,6587,10,2019-07-01 19:00:00+00:00,900,2,3,5,530126,37.0525,,1099.0,8.89,779.5,330.8,5.867,58.9,30.2,15767491.4,104053482.66,2019-06-25 15:44:34+00:00,,
56681,6588,10,2019-07-01 19:00:00+00:00,900,2,3,6,530126,40.328,,1099.0,8.89,779.5,330.8,5.867,58.9,30.2,15767491.4,104053482.66,2019-06-25 15:44:34+00:00,,
56682,6589,10,2019-07-01 19:00:00+00:00,900,2,4,1,530126,88.934,,1099.0,8.89,779.5,330.8,5.867,58.9,30.2,15767491.4,104053482.66,2019-06-25 15:44:34+00:00,,
56683,6590,10,2019-07-01 19:00:00+00:00,900,2,4,2,530126,62.4733,,1099.0,8.89,779.5,330.8,5.867,58.9,30.2,15767491.4,104053482.66,2019-06-25 15:44:34+00:00,,
56684,6591,10,2019-07-01 19:00:00+00:00,900,2,4,3,530126,35.41,,1099.0,8.89,779.5,330.8,5.867,58.9,30.2,15767491.4,104053482.66,2019-06-25 15:44:34+00:00,,
56685,6592,10,2019-07-01 19:00:00+00:00,900,2,4,4,530125,54.2297,,1099.0,8.89,779.5,330.8,5.867,58.9,30.2,15767491.4,104053482.66,2019-06-25 15:44:35+00:00,,
56686,6593,10,2019-07-01 19:00:00+00:00,900,2,4,5,530125,37.4646,,1099.0,8.89,779.5,330.8,5.867,58.9,30.2,15767491.4,104053482.66,2019-06-25 15:44:35+00:00,,
56687,6594,10,2019-07-01 19:00:00+00:00,900,2,4,6,530125,47.9253,,1099.0,8.89,779.5,330.8,5.867,58.9,30.2,15767491.4,104053482.66,2019-06-25 15:44:35+00:00,,
61248,6547,10,2019-07-02 07:00:00+00:00,900,1,1,1,573334,134.286,,713.0,8.48,782.0,303.2,5.924,54.3,24.9,17239500.8,112468200.19,2019-06-25 15:44:26+00:00,,
61249,6548,10,2019-07-02 07:00:00+00:00,900,1,1,2,573333,116.07,,713.0,8.48,782.0,303.2,5.924,54.3,24.9,17239500.8,112468200.19,2019-06-25 15:44:27+00:00,,
61250,6549,10,2019-07-02 07:00:00+00:00,900,1,1,3,573333,67.7768,,713.0,8.48,782.0,303.2,5.924,54.3,24.9,17239500.8,112468200.19,2019-06-25 15:44:27+00:00,,
61251,6550,10,2019-07-02 07:00:00+00:00,900,1,1,4,573333,135.382,,713.0,8.48,782.0,303.2,5.924,54.3,24.9,17239500.8,112468200.19,2019-06-25 15:44:27+00:00,,
61252,6551,10,2019-07-02 07:00:00+00:00,900,1,1,5,573333,118.808,,713.0,8.48,782.0,303.2,5.924,54.3,24.9,17239500.8,112468200.19,2019-06-25 15:44:27+00:00,,
61253,6552,10,2019-07-02 07:00:00+00:00,900,1,1,6,573333,108.806,,713.0,8.48,782.0,303.2,5.924,54.3,24.9,17239500.8,112468200.19,2019-06-25 15:44:27+00:00,,
61254,6553,10,2019-07-02 07:00:00+00:00,900,1,2,1,573333,99.7134,,713.0,8.48,782.0,303.2,5.924,54.3,24.9,17239500.8,112468200.19,2019-06-25 15:44:27+00:00,,
61255,6554,10,2019-07-02 07:00:00+00:00,900,1,2,2,573332,80.7302,,713.0,8.48,782.0,303.2,5.924,54.3,24.9,17239500.8,112468200.19,2019-06-25 15:44:28+00:00,,
61256,6555,10,2019-07-02 07:00:00+00:00,900,1,2,3,573332,95.4451,,713.0,8.48,782.0,303.2,5.924,54.3,24.9,17239500.8,112468200.19,2019-06-25 15:44:28+00:00,,
61257,6556,10,2019-07-02 07:00:00+00:00,900,1,2,4,573332,130.53,,713.0,8.48,782.0,303.2,5.924,54.3,24.9,17239500.8,112468200.19,2019-06-25 15:44:28+00:00,,
61258,6557,10,2019-07-02 07:00:00+00:00,900,1,2,5,573332,110.989,,713.0,8.48,782.0,303.2,5.924,54.3,24.9,17239500.8,112468200.19,2019-06-25 15:44:28+00:00,,
61259,6558,10,2019-07-02 07:00:00+00:00,900,1,2,6,573332,74.3641,,713.0,8.48,782.0,303.2,5.924,54.3,24.9,17239500.8,112468200.19,2019-06-25 15:44:28+00:00,,
61260,6559,10,2019-07-02 07:00:00+00:00,900,1,3,1,573331,109.753,,713.0,8.48,782.0,303.2,5.924,54.3,24.9,17239500.8,112468200.19,2019-06-25 15:44:29+00:00,,
61261,6560,10,2019-07-02 07:00:00+00:00,900,1,3,2,573331,93.4416,,713.0,8.48,782.0,303.2,5.924,54.3,24.9,17239500.8,112468200.19,2019-06-25 15:44:29+00:00,,
61262,6561,10,2019-07-02 07:00:00+00:00,900,1,3,3,573331,92.9512,,713.0,8.48,782.0,303.2,5.924,54.3,24.9,17239500.8,112468200.19,2019-06-25 15:44:29+00:00,,
61263,6562,10,2019-07-02 07:00:00+00:00,900,1,3,4,573331,136.875,,713.0,8.48,782.0,303.2,5.924,54.3,24.9,17239500.8,112468200.19,2019-06-25 15:44:29+00:00,,
61264,6563,10,2019-07-02 07:00:00+00:00,900,1,3,5,573331,82.3392,,713.0,8.48,782.0,303.2,5.924,54.3,24.9,17239500.8,112468200.19,2019-06-25 15:44:29+00:00,,
61265,6564,10,2019-07-02 07:00:00+00:00,900,1,3,6,573331,84.9496,,713.0,8.48,782.0,303.2,5.924,54.3,24.9,17239500.8,112468200.19,2019-06-25 15:44:29+00:00,,
61266,6565,10,2019-07-02 07:00:00+00:00,900,1,4,1,573330,122.636,,713.0,8.48,782.0,303.2,5.924,54.3,24.9,17239500.8,112468200.19,2019-06-25 15:44:30+00:00,,
61267,6566,10,2019-07-02 07:00:00+00:00,900,1,4,2,573330,115.077,,713.0,8.48,782.0,303.2,5.924,54.3,24.9,17239500.8,112468200.19,2019-06-25 15:44:30+00:00,,
61268,6567,10,2019-07-02 07:00:00+00:00,900,1,4,3,573330,116.648,,713.0,8.48,782.0,303.2,5.924,54.3,24.9,17239500.8,112468200.19,2019-06-25 15:44:30+00:00,,
61269,6568,10,2019-07-02 07:00:00+00:00,900,1,4,4,573330,137.393,,713.0,8.48,782.0,303.2,5.924,54.3,24.9,17239500.8,112468200.19,2019-06-25 15:44:30+00:00,,
61270,6569,10,2019-07-02 07:00:00+00:00,900,1,4,5,573330,121.356,,713.0,8.48,782.0,303.2,5.924,54.3,24.9,17239500.8,112468200.19,2019-06-25 15:44:30+00:00,,
61271,6570,10,2019-07-02 07:00:00+00:00,900,1,4,6,573330,105.156,,713.0,8.48,782.0,303.2,5.924,54.3,24.9,17239500.8,112468200.19,2019-06-25 15:44:30+00:00,,
61272,6571,10,2019-07-02 07:00:00+00:00,900,2,1,1,573329,78.0862,,713.0,8.48,782.0,303.2,5.924,56.9,24.4,17005989.5,109812585.99,2019-06-25 15:44:31+00:00,,
61273,6572,10,2019-07-02 07:00:00+00:00,900,2,1,2,573329,56.7965,,713.0,8.48,782.0,303.2,5.924,56.9,24.4,17005989.5,109812585.99,2019-06-25 15:44:31+00:00,,
61274,6573,10,2019-07-02 07:00:00+00:00,900,2,1,3,573329,31.9752,,713.0,8.48,782.0,303.2,5.924,56.9,24.4,17005989.5,109812585.99,2019-06-25 15:44:31+00:00,,
61275,6574,10,2019-07-02 07:00:00+00:00,900,2,1,4,573329,51.5506,,713.0,8.48,782.0,303.2,5.924,56.9,24.4,17005989.5,109812585.99,2019-06-25 15:44:31+00:00,,
61276,6575,10,2019-07-02 07:00:00+00:00,900,2,1,5,573329,26.2452,,713.0,8.48,782.0,303.2,5.924,56.9,24.4,17005989.5,109812585.99,2019-06-25 15:44:31+00:00,,
61277,6576,10,2019-07-02 07:00:00+00:00,900,2,1,6,573328,31.2008,,713.0,8.48,782.0,303.2,5.924,56.9,24.4,17005989.5,109812585.99,2019-06-25 15:44:32+00:00,,
61278,6577,10,2019-07-02 07:00:00+00:00,900,2,2,1,573328,70.261,,713.0,8.48,782.0,303.2,5.924,56.9,24.4,17005989.5,109812585.99,2019-06-25 15:44:32+00:00,,
61279,6578,10,2019-07-02 07:00:00+00:00,900,2,2,2,573328,40.6372,,713.0,8.48,782.0,303.2,5.924,56.9,24.4,17005989.5,109812585.99,2019-06-25 15:44:32+00:00,,
61280,6579,10,2019-07-02 07:00:00+00:00,900,2,2,3,573328,29.8518,,713.0,8.48,782.0,303.2,5.924,56.9,24.4,17005989.5,109812585.99,2019-06-25 15:44:32+00:00,,
61281,6580,10,2019-07-02 07:00:00+00:00,900,2,2,4,573328,37.321,,713.0,8.48,782.0,303.2,5.924,56.9,24.4,17005989.5,109812585.99,2019-06-25 15:44:32+00:00,,
61282,6581,10,2019-07-02 07:00:00+00:00,900,2,2,5,573327,33.9955,,713.0,8.48,782.0,303.2,5.924,56.9,24.4,17005989.5,109812585.99,2019-06-25 15:44:33+00:00,,
61283,6582,10,2019-07-02 07:00:00+00:00,900,2,2,6,573327,37.5365,,713.0,8.48,782.0,303.2,5.924,56.9,24.4,17005989.5,109812585.99,2019-06-25 15:44:33+00:00,,
61284,6583,10,2019-07-02 07:00:00+00:00,900,2,3,1,573327,76.7404,,713.0,8.48,782.0,303.2,5.924,56.9,24.4,17005989.5,109812585.99,2019-06-25 15:44:33+00:00,,
61285,6584,10,2019-07-02 07:00:00+00:00,900,2,3,2,573327,51.0041,,713.0,8.48,782.0,303.2,5.924,56.9,24.4,17005989.5,109812585.99,2019-06-25 15:44:33+00:00,,
61286,6585,10,2019-07-02 07:00:00+00:00,900,2,3,3,573327,30.6512,,713.0,8.48,782.0,303.2,5.924,56.9,24.4,17005989.5,109812585.99,2019-06-25 15:44:33+00:00,,
61287,6586,10,2019-07-02 07:00:00+00:00,900,2,3,4,573327,44.6528,,713.0,8.48,782.0,303.2,5.924,56.9,24.4,17005989.5,109812585.99,2019-06-25 15:44:33+00:00,,
61288,6587,10,2019-07-02 07:00:00+00:00,900,2,3,5,573326,36.5435,,713.0,8.48,782.0,303.2,5.924,56.9,24.4,17005989.5,109812585.99,2019-06-25 15:44:34+00:00,,
61289,6588,10,2019-07-02 07:00:00+00:00,900,2,3,6,573326,43.5162,,713.0,8.48,782.0,303.2,5.924,56.9,24.4,17005989.5,109812585.99,2019-06-25 15:44:34+00:00,,
61290,6589,10,2019-07-02 07:00:00+00:00,900,2,4,1,573326,90.4735,,713.0,8.48,782.0,303.2,5.924,56.9,24.4,17005989.5,109812585.99,2019-06-25 15:44:34+00:00,,
61291,6590,10,2019-07-02 07:00:00+00:00,900,2,4,2,573326,63.5381,,713.0,8.48,782.0,303.2,5.924,56.9,24.4,17005989.5,109812585.99,2019-06-25 15:44:34+00:00,,
61292,6591,10,2019-07-02 07:00:00+00:00,900,2,4,3,573326,37.5896,,713.0,8.48,782.0,303.2,5.924,56.9,24.4,17005989.5,109812585.99,2019-06-25 15:44:34+00:00,,
61293,6592,10,2019-07-02 07:00:00+00:00,900,2,4,4,573325,57.5928,,713.0,8.48,782.0,303.2,5.924,56.9,24.4,17005989.5,109812585.99,2019-06-25 15:44:35+00:00,,
61294,6593,10,2019-07-02 07:00:00+00:00,900,2,4,5,573325,39.2633,,713.0,8.48,782.0,303.2,5.924,56.9,24.4,17005989.5,109812585.99,2019-06-25 15:44:35+00:00,,
61295,6594,10,2019-07-02 07:00:00+00:00,900,2,4,6,573325,42.7761,,713.0,8.48,782.0,303.2,5.924,56.9,24.4,17005989.5,109812585.99,2019-06-25 15:44:35+00:00,,
62400,6547,10,2019-07-02 10:00:00+00:00,900,1,1,1,584134,137.87,,720.0,9.26,750.3,189.4,5.851,56.1,25.1,17504637.0,115042511.75,2019-06-25 15:44:26+00:00,,
62401,6548,10,2019-07-02 10:00:00+00:00,900,1,1,2,584133,119.264,,720.0,9.26,750.3,189.4,5.851,56.1,25.1,17504637.0,115042511.75,2019-06-25 15:44:27+00:00,,
62402,6549,10,2019-07-02 10:00:00+00:00,900,1,1,3,584133,68.7318,,720.0,9.26,750.3,189.4,5.851,56.1,25.1,17504637.0,115042511.75,2019-06-25 15:44:27+00:00,,
62403,6550,10,2019-07-02 10:00:00+00:00,900,1,1,4,584133,137.368,,720.0,9.26,750.3,189.4,5.851,56.1,25.1,17504637.0,115042511.75,2019-06-25 15:44:27+00:00,,
62404,6551,10,2019-07-02 10:00:00+00:00,900,1,1,5,584133,122.152,,720.0,9.26,750.3,189.4,5.851,56.1,25.1,17504637.0,115042511.75,2019-06-25 15:44:27+00:00,,
62405,6552,10,2019-07-02 10:00:00+00:00,900,1,1,6,584133,110.68,,720.0,9.26,750.3,189.4,5.851,56.1,25.1,17504637.0,115042511.75,2019-06-25 15:44:27+00:00,,
62406,6553,10,2019-07-02 10:00:00+00:00,900,1,2,1,584133,102.078,,720.0,9.26,750.3,189.4,5.851,56.1,25.1,17504637.0,115042511.75,2019-06-25 15:44:27+00:00,,
62407,6554,10,2019-07-02 10:00:00+00:00,900,1,2,2,584132,82.1885,,720.0,9.26,750.3,189.4,5.851,56.1,25.1,17504637.0,115042511.75,2019-06-25 15:44:28+00:00,,
62408,6555,10,2019-07-02 10:00:00+00:00,900,1,2,3,584132,96.5291,,720.0,9.26,750.3,189.4,5.851,56.1,25.1,17504637.0,115042511.75,2019-06-25 15:44:28+00:00,,
62409,6556,10,2019-07-02 10:00:00+00:00,900,1,2,4,584132,130.111,,720.0,9.26,750.3,189.4,5.851,56.1,25.1,17504637.0,115042511.75,2019-06-25 15:44:28+00:00,,
62410,6557,10,2019-07-02 10:00:00+00:00,900,1,2,5,584132,112.244,,720.0,9.26,750.3,189.4,5.851,56.1,25.1,17504637.0,115042511.75,2019-06-25 15:44:28+00:00,,
62411,6558,10,2019-07-02 10:00:00+00:00,900,1,2,6,584132,76.4656,,720.0,9.26,750.3,189.4,5.851,56.1,25.1,17504637.0,115042511.75,2019-06-25 15:44:28+00:00,,
62412,6559,10,2019-07-02 10:00:00+00:00,900,1,3,1,584131,111.925,,720.0,9.26,750.3,189.4,5.851,56.1,25.1,17504637.0,115042511.75,2019-06-25 15:44:29+00:00,,
62413,6560,10,2019-07-02 10:00:00+00:00,900,1,3,2,584131,95.1644,,720.0,9.26,750.3,189.4,5.851,56.1,25.1,17504637.0,115042511.75,2019-06-25 15:44:29+00:00,,
62414,6561,10,2019-07-02 10:00:00+00:00,900,1,3,3,584131,94.3127,,720.0,9.26,750.3,189.4,5.851,56.1,25.1,17504637.0,115042511.75,2019-06-25 15:44:29+00:00,,
62415,6562,10,2019-07-02 10:00:00+00:00,900,1,3,4,584131,136.691,,720.0,9.26,750.3,189.4,5.851,56.1,25.1,17504637.0,115042511.75,2019-06-25 15:44:29+00:00,,
62416,6563,10,2019-07-02 10:00:00+00:00,900,1,3,5,584131,82.436,,720.0,9.26,750.3,189.4,5.851,56.1,25.1,17504637.0,115042511.75,2019-06-25 15:44:29+00:00,,
62417,6564,10,2019-07-02 10:00:00+00:00,900,1,3,6,584131,84.6967,,720.0,9.26,750.3,189.4,5.851,56.1,25.1,17504637.0,115042511.75,2019-06-25 15:44:29+00:00,,
62418,6565,10,2019-07-02 10:00:00+00:00,900,1,4,1,584130,125.51,,720.0,9.26,750.3,189.4,5.851,56.1,25.1,17504637.0,115042511.75,2019-06-25 15:44:30+00:00,,
62419,6566,10,2019-07-02 10:00:00+00:00,900,1,4,2,584130,117.555,,720.0,9.26,750.3,189.4,5.851,56.1,25.1,17504637.0,115042511.75,2019-06-25 15:44:30+00:00,,
62420,6567,10,2019-07-02 10:00:00+00:00,900,1,4,3,584130,118.632,,720.0,9.26,750.3,189.4,5.851,56.1,25.1,17504637.0,115042511.75,2019-06-25 15:44:30+00:00,,
62421,6568,10,2019-07-02 10:00:00+00:00,900,1,4,4,584130,141.649,,720.0,9.26,750.3,189.4,5.851,56.1,25.1,17504637.0,115042511.75,2019-06-25 15:44:30+00:00,,
62422,6569,10,2019-07-02 10:00:00+00:00,900,1,4,5,584130,122.717,,720.0,9.26,750.3,189.4,5.851,56.1,25.1,17504637.0,115042511.75,2019-06-25 15:44:30+00:00,,
62423,6570,10,2019-07-02 10:00:00+00:00,900,1,4,6,584130,108.747,,720.0,9.26,750.3,189.4,5.851,56.1,25.1,17504637.0,115042511.75,2019-06-25 15:44:30+00:00,,
62424,6571,10,2019-07-02 10:00:00+00:00,900,2,1,1,584129,80.1877,,720.0,9.26,750.3,189.4,5.851,59.0,24.4,17265562.2,112277118.3,2019-06-25 15:44:31+00:00,,
62425,6572,10,2019-07-02 10:00:00+00:00,900,2,1,2,584129,56.4249,,720.0,9.26,750.3,189.4,5.851,59.0,24.4,17265562.2,112277118.3,2019-06-25 15:44:31+00:00,,
62426,6573,10,2019-07-02 10:00:00+00:00,900,2,1,3,584129,31.894,,720.0,9.26,750.3,189.4,5.851,59.0,24.4,17265562.2,112277118.3,2019-06-25 15:44:31+00:00,,
62427,6574,10,2019-07-02 10:00:00+00:00,900,2,1,4,584129,51.2352,,720.0,9.26,750.3,189.4,5.851,59.0,24.4,17265562.2,112277118.3,2019-06-25 15:44:31+00:00,,
62428,6575,10,2019-07-02 10:00:00+00:00,900,2,1,5,584129,26.7573,,720.0,9.26,750.3,189.4,5.851,59.0,24.4,17265562.2,112277118.3,2019-06-25 15:44:31+00:00,,
62429,6576,10,2019-07-02 10:00:00+00:00,900,2,1,6,584128,32.4342,,720.0,9.26,750.3,189.4,5.851,59.0,24.4,17265562.2,112277118.3,2019-06-25 15:44:32+00:00,,
62430,6577,10,2019-07-02 10:00:00+00:00,900,2,2,1,584128,69.8457,,720.0,9.26,750.3,189.4,5.851,59.0,24.4,17265562.2,112277118.3,2019-06-25 15:44:32+00:00,,
62431,6578,10,2019-07-02 10:00:00+00:00,900,2,2,2,584128,40.4311,,720.0,9.26,750.3,189.4,5.851,59.0,24.4,17265562.2,112277118.3,2019-06-25 15:44:32+00:00,,
62432,6579,10,2019-07-02 10:00:00+00:00,900,2,2,3,584128,30.0079,,720.0,9.26,750.3,189.4,5.851,59.0,24.4,17265562.2,112277118.3,2019-06-25 15:44:32+00:00,,
62433,6580,10,2019-07-02 10:00:00+00:00,900,2,2,4,584128,37.2679,,720.0,9.26,750.3,189.4,5.851,59.0,24.4,17265562.2,112277118.3,2019-06-25 15:44:32+00:00,,
62434,6581,10,2019-07-02 10:00:00+00:00,900,2,2,5,584127,34.7105,,720.0,9.26,750.3,189.4,5.851,59.0,24.4,17265562.2,112277118.3,2019-06-25 15:44:33+00:00,,
62435,6582,10,2019-07-02 10:00:00+00:00,900,2,2,6,584127,35.207,,720.0,9.26,750.3,189.4,5.851,59.0,24.4,17265562.2,112277118.3,2019-06-25 15:44:33+00:00,,
62436,6583,10,2019-07-02 10:00:00+00:00,900,2,3,1,584127,76.094,,720.0,9.26,750.3,189.4,5.851,59.0,24.4,17265562.2,112277118.3,2019-06-25 15:44:33+00:00,,
62437,6584,10,2019-07-02 10:00:00+00:00,900,2,3,2,584127,51.0541,,720.0,9.26,750.3,189.4,5.851,59.0,24.4,17265562.2,112277118.3,2019-06-25 15:44:33+00:00,,
62438,6585,10,2019-07-02 10:00:00+00:00,900,2,3,3,584127,30.3202,,720.0,9.26,750.3,189.4,5.851,59.0,24.4,17265562.2,112277118.3,2019-06-25 15:44:33+00:00,,
62439,6586,10,2019-07-02 10:00:00+00:00,900,2,3,4,584127,44.4811,,720.0,9.26,750.3,189.4,5.851,59.0,24.4,17265562.2,112277118.3,2019-06-25 15:44:33+00:00,,
62440,6587,10,2019-07-02 10:00:00+00:00,900,2,3,5,584126,36.7933,,720.0,9.26,750.3,189.4,5.851,59.0,24.4,17265562.2,112277118.3,2019-06-25 15:44:34+00:00,,
62441,6588,10,2019-07-02 10:00:00+00:00,900,2,3,6,584126,43.4506,,720.0,9.26,750.3,189.4,5.851,59.0,24.4,17265562.2,112277118.3,2019-06-25 15:44:34+00:00,,
62442,6589,10,2019-07-02 10:00:00+00:00,900,2,4,1,584126,90.1831,,720.0,9.26,750.3,189.4,5.851,59.0,24.4,17265562.2,112277118.3,2019-06-25 15:44:34+00:00,,
62443,6590,10,2019-07-02 10:00:00+00:00,900,2,4,2,584126,63.3633,,720.0,9.26,750.3,189.4,5.851,59.0,24.4,17265562.2,112277118.3,2019-06-25 15:44:34+00:00,,
62444,6591,10,2019-07-02 10:00:00+00:00,900,2,4,3,584126,37.2992,,720.0,9.26,750.3,189.4,5.851,59.0,24.4,17265562.2,112277118.3,2019-06-25 15:44:34+00:00,,
